Name,Population,Population II,Male Population,Drive to Work - Solo Driver,Public Transportation,Work from Home,Zipcode
ZCTA5 43523,20,,,0,0,0,43523
ZCTA5 43711,116,,,33,0,0,43711
ZCTA5 43733,0,,,0,0,0,43733
ZCTA5 43736,35,,,10,2,0,43736
ZCTA5 43750,115,,,73,0,0,43750
ZCTA5 43759,57,,,18,0,0,43759
ZCTA5 43761,49,,,0,0,0,43761
ZCTA5 43786,35,,,8,0,0,43786
ZCTA5 43805,81,,,38,0,0,43805
ZCTA5 43836,108,,,54,0,2,43836
ZCTA5 43931,375,,,159,0,0,43931
ZCTA5 43970,80,,,25,0,0,43970
ZCTA5 43985,93,,,38,0,0,43985
ZCTA5 43906,8643,,,3013,19,22,43906
ZCTA5 43928,21,,,12,0,0,43928
ZCTA5 43934,466,,,209,0,0,43934
ZCTA5 43935,8870,,,3563,47,99,43935
ZCTA5 43945,3189,,,903,5,20,43945
ZCTA5 43946,2136,,,586,11,0,43946
ZCTA5 43968,6212,,,1875,0,31,43968
ZCTA5 43623,19936,,,8820,85,329,43623
ZCTA5 43730,2287,,,732,0,22,43730
ZCTA5 43734,1738,,,686,0,0,43734
ZCTA5 43767,986,,,457,0,11,43767
ZCTA5 43768,497,,,190,0,2,43768
ZCTA5 43778,1148,,,398,0,0,43778
ZCTA5 43793,4901,,,1474,0,27,43793
ZCTA5 43812,18640,,,6147,21,337,43812
ZCTA5 43824,4116,,,977,12,179,43824
ZCTA5 43832,7349,,,2612,0,50,43832
ZCTA5 43844,3519,,,1343,2,48,43844
ZCTA5 43845,4607,,,1788,27,14,43845
ZCTA5 43910,3208,,,1066,2,51,43910
ZCTA5 43933,1875,,,635,0,9,43933
ZCTA5 43951,64,,,47,0,0,43951
ZCTA5 43977,2289,,,940,0,35,43977
ZCTA5 43541,140,,,64,0,2,43541
ZCTA5 43547,179,,,119,0,0,43547
ZCTA5 43554,2371,,,1079,0,38,43554
ZCTA5 43609,21936,,,6264,473,70,43609
ZCTA5 43620,5863,,,1553,35,63,43620
ZCTA5 43718,2926,,,1286,3,35,43718
ZCTA5 43701,55595,,,20217,103,555,43701
ZCTA5 43739,2179,,,1012,0,0,43739
ZCTA5 43713,7066,,,2335,0,85,43713
ZCTA5 43722,306,,,90,0,0,43722
ZCTA5 43748,2752,,,923,0,25,43748
ZCTA5 43758,3060,,,1086,0,18,43758
ZCTA5 43764,8750,,,2878,34,10,43764
ZCTA5 43773,3668,,,1037,0,135,43773
ZCTA5 43811,835,,,309,1,9,43811
ZCTA5 43843,1062,,,360,0,85,43843
ZCTA5 43915,1172,,,337,19,0,43915
ZCTA5 43942,2767,,,961,23,25,43942
ZCTA5 43983,454,,,292,0,0,43983
ZCTA5 43986,2332,,,711,0,10,43986
ZCTA5 43344,5996,,,2518,0,138,43344
ZCTA5 43412,4373,,,1928,0,60,43412
ZCTA5 43413,1522,,,648,0,24,43413
ZCTA5 43416,2989,,,1148,51,50,43416
ZCTA5 43431,4868,,,1975,13,34,43431
ZCTA5 43437,578,,,268,0,0,43437
ZCTA5 43438,202,,,51,0,10,43438
ZCTA5 43456,291,,,85,0,32,43456
ZCTA5 43522,3291,,,1456,0,117,43522
ZCTA5 43548,587,,,256,0,10,43548
ZCTA5 43551,38839,,,17717,0,687,43551
ZCTA5 43605,26096,,,7394,223,120,43605
ZCTA5 43616,20380,,,8527,99,155,43616
ZCTA5 43720,1331,,,456,0,0,43720
ZCTA5 43732,1448,,,588,16,8,43732
ZCTA5 43735,438,,,209,0,0,43735
ZCTA5 43754,1618,,,539,64,16,43754
ZCTA5 43760,2138,,,659,15,0,43760
ZCTA5 43762,5997,,,1874,0,58,43762
ZCTA5 43830,5775,,,2834,0,69,43830
ZCTA5 43837,1658,,,625,0,32,43837
ZCTA5 43901,1984,,,626,0,38,43901
ZCTA5 43908,1599,,,529,0,12,43908
ZCTA5 43913,1596,,,605,0,29,43913
ZCTA5 43914,194,,,102,0,0,43914
ZCTA5 43961,363,,,131,0,0,43961
ZCTA5 43962,92,,,40,0,2,43962
ZCTA5 43004,26139,,,12524,0,762,43004
ZCTA5 43009,2453,,,980,0,16,43009
ZCTA5 43466,2059,,,908,7,21,43466
ZCTA5 43333,509,,,133,0,17,43333
ZCTA5 43334,6317,,,2621,17,144,43334
ZCTA5 43336,0,,,0,0,0,43336
ZCTA5 43341,948,,,354,0,0,43341
ZCTA5 43406,1920,,,684,0,36,43406
ZCTA5 43410,10030,,,4398,20,122,43410
ZCTA5 43420,30133,,,11646,235,283,43420
ZCTA5 43435,1345,,,592,2,26,43435
ZCTA5 43440,4738,,,1734,15,144,43440
ZCTA5 43443,1920,,,957,0,22,43443
ZCTA5 43445,1239,,,586,13,15,43445
ZCTA5 43452,13674,,,5386,34,254,43452
ZCTA5 43468,401,,,103,31,0,43468
ZCTA5 43515,8582,,,3525,12,226,43515
ZCTA5 43565,502,,,195,0,6,43565
ZCTA5 43518,2524,,,924,22,24,43518
ZCTA5 43525,1096,,,502,2,26,43525
ZCTA5 43532,3972,,,1782,0,77,43532
ZCTA5 43567,13247,,,5534,20,58,43567
ZCTA5 43610,4343,,,1293,163,56,43610
ZCTA5 43727,1163,,,573,0,10,43727
ZCTA5 43725,19592,,,6747,8,150,43725
ZCTA5 43738,103,,,40,0,0,43738
ZCTA5 43747,879,,,235,0,13,43747
ZCTA5 43771,1895,,,766,0,9,43771
ZCTA5 43777,4823,,,1603,13,18,43777
ZCTA5 43782,673,,,202,0,30,43782
ZCTA5 43783,4731,,,1742,35,40,43783
ZCTA5 43787,3111,,,838,7,25,43787
ZCTA5 43802,1008,,,281,0,11,43802
ZCTA5 43804,3786,,,499,0,80,43804
ZCTA5 43903,2108,,,799,0,79,43903
ZCTA5 43749,2376,,,957,24,0,43749
ZCTA5 43912,6317,,,2423,16,14,43912
ZCTA5 43926,236,,,101,0,0,43926
ZCTA5 43939,439,,,174,0,0,43939
ZCTA5 44460,25258,,,9545,79,406,44460
ZCTA5 44515,26662,,,11447,45,367,44515
ZCTA5 44601,34740,,,12671,100,472,44601
ZCTA5 44609,3935,,,1641,0,43,44609
ZCTA5 44620,2057,,,792,0,72,44620
ZCTA5 44633,2634,,,778,0,90,44633
ZCTA5 44637,3281,,,1174,8,84,44637
ZCTA5 44640,235,,,132,0,0,44640
ZCTA5 44659,136,,,52,0,14,44659
ZCTA5 44004,31474,,,10536,93,342,44004
ZCTA5 44024,23834,,,10047,42,849,44024
ZCTA5 44046,2473,,,701,0,95,44046
ZCTA5 44047,9122,,,3520,15,116,44047
ZCTA5 44054,12613,,,6242,48,78,44054
ZCTA5 44055,19943,,,5506,26,74,44055
ZCTA5 44081,7104,,,2969,9,129,44081
ZCTA5 44087,20595,,,9375,7,606,44087
ZCTA5 44092,16677,,,7884,25,446,44092
ZCTA5 44104,19640,,,3314,849,88,44104
ZCTA5 44108,21939,,,4613,1214,318,44108
ZCTA5 44120,34276,,,10041,1810,655,44120
ZCTA5 44121,33211,,,12925,673,517,44121
ZCTA5 44126,16372,,,7442,48,347,44126
ZCTA5 44133,30225,,,14020,50,591,44133
ZCTA5 44145,32378,,,13357,177,1250,44145
ZCTA5 44147,19361,,,9079,36,755,44147
ZCTA5 44202,20408,,,8988,24,621,44202
ZCTA5 44254,4960,,,2121,0,70,44254
ZCTA5 44255,8223,,,3432,27,136,44255
ZCTA5 44280,4641,,,1836,0,101,44280
ZCTA5 44286,6193,,,2717,7,140,44286
ZCTA5 44833,16558,,,5965,1,121,44833
ZCTA5 44805,32833,,,13005,77,443,44805
ZCTA5 44814,2876,,,1302,0,24,44814
ZCTA5 44820,17522,,,6847,8,104,44820
ZCTA5 44828,73,,,30,0,0,44828
ZCTA5 44837,4408,,,1598,6,122,44837
ZCTA5 44887,836,,,294,0,1,44887
ZCTA5 44838,261,,,106,0,10,44838
ZCTA5 44865,3208,,,1136,127,34,44865
ZCTA5 44878,3118,,,873,0,203,44878
ZCTA5 44904,13542,,,5258,14,129,44904
ZCTA5 44666,2667,,,1376,0,35,44666
ZCTA5 44710,9557,,,3622,94,68,44710
ZCTA5 44138,22378,,,9879,60,509,44138
ZCTA5 44217,3997,,,1727,0,34,44217
ZCTA5 44022,16604,,,6780,18,916,44022
ZCTA5 44026,10989,,,5062,19,399,44026
ZCTA5 44080,92,,,48,0,0,44080
ZCTA5 44836,2330,,,861,0,9,44836
ZCTA5 44851,4679,,,1886,0,30,44851
ZCTA5 44856,263,,,75,0,5,44856
ZCTA5 44866,1994,,,552,0,105,44866
ZCTA5 44902,4850,,,925,38,9,44902
ZCTA5 44023,17473,,,7394,11,900,44023
ZCTA5 44074,11376,,,3049,20,269,44074
ZCTA5 44084,3749,,,1296,12,99,44084
ZCTA5 44105,37211,,,9074,1235,210,44105
ZCTA5 44106,25752,,,5602,574,412,44106
ZCTA5 44107,50666,,,23439,1101,1264,44107
ZCTA5 44109,40246,,,12700,980,520,44109
ZCTA5 44115,8284,,,1372,404,52,44115
ZCTA5 44117,9611,,,3055,319,89,44117
ZCTA5 44124,37737,,,16364,149,1169,44124
ZCTA5 44143,24241,,,10076,266,634,44143
ZCTA5 44144,21697,,,8996,250,172,44144
ZCTA5 44221,29154,,,14228,72,347,44221
ZCTA5 44230,8549,,,3638,0,160,44230
ZCTA5 44235,1916,,,543,0,116,44235
ZCTA5 44236,25518,,,10202,61,1269,44236
ZCTA5 44240,39536,,,15697,305,1369,44240
ZCTA5 44262,5049,,,2295,44,87,44262
ZCTA5 44270,8800,,,3540,0,99,44270
ZCTA5 44303,7766,,,3433,61,305,44303
ZCTA5 44622,17895,,,6868,63,299,44622
ZCTA5 44627,6829,,,502,0,233,44627
ZCTA5 44628,932,,,384,0,29,44628
ZCTA5 44629,2661,,,976,1,21,44629
ZCTA5 44632,9831,,,4191,8,317,44632
ZCTA5 44646,46749,,,18525,307,830,44646
ZCTA5 44657,9583,,,3744,0,97,44657
ZCTA5 44672,4748,,,1678,0,61,44672
ZCTA5 44695,1578,,,577,3,15,44695
ZCTA5 44802,951,,,332,0,64,44802
ZCTA5 44815,630,,,333,0,3,44815
ZCTA5 44818,2394,,,990,0,117,44818
ZCTA5 44839,12264,,,4630,0,308,44839
ZCTA5 44840,2594,,,1141,0,33,44840
ZCTA5 44853,1372,,,705,2,13,44853
ZCTA5 44857,23394,,,9370,22,228,44857
ZCTA5 44875,13437,,,5374,40,165,44875
ZCTA5 44721,14149,,,6314,15,407,44721
ZCTA5 44809,321,,,191,0,0,44809
ZCTA5 44824,3944,,,1560,0,16,44824
ZCTA5 44847,3344,,,1440,48,10,44847
ZCTA5 44849,2522,,,1062,4,52,44849
ZCTA5 44903,23604,,,8628,180,226,44903
ZCTA5 44854,1708,,,744,0,14,44854
ZCTA5 44880,2844,,,942,18,137,44880
ZCTA5 44889,7071,,,2924,0,84,44889
ZCTA5 44906,16849,,,5980,70,156,44906
ZCTA5 44241,16638,,,7759,0,307,44241
ZCTA5 44011,22786,,,8951,38,783,44011
ZCTA5 44021,6244,,,2237,3,182,44021
ZCTA5 44028,9000,,,3913,21,186,44028
ZCTA5 44053,18895,,,7567,49,82,44053
ZCTA5 44056,11808,,,5853,88,335,44056
ZCTA5 44057,19482,,,8011,36,233,44057
ZCTA5 44062,14523,,,2224,7,644,44062
ZCTA5 44405,7969,,,2125,56,45,44405
ZCTA5 44410,16702,,,7130,7,297,44410
ZCTA5 44413,7371,,,2705,11,58,44413
ZCTA5 44420,14796,,,6252,47,88,44420
ZCTA5 44437,4406,,,1887,0,36,44437
ZCTA5 44473,3609,,,1171,0,138,44473
ZCTA5 44502,9336,,,2422,107,189,44502
ZCTA5 44611,2121,,,705,0,40,44611
ZCTA5 44613,2012,,,715,0,12,44613
ZCTA5 44621,4476,,,1626,0,134,44621
ZCTA5 44626,3015,,,1131,0,62,44626
ZCTA5 44656,2836,,,1369,0,2,44656
ZCTA5 44663,24914,,,9931,12,316,44663
ZCTA5 44680,4455,,,1891,0,35,44680
ZCTA5 44681,7987,,,2218,0,217,44681
ZCTA5 44706,17413,,,7305,86,155,44706
ZCTA5 44709,19217,,,7554,231,708,44709
ZCTA5 44714,8442,,,3176,88,72,44714
ZCTA5 44720,38080,,,16643,96,925,44720
ZCTA5 44064,1724,,,687,0,74,44064
ZCTA5 44077,56353,,,23221,245,1200,44077
ZCTA5 44093,1210,,,613,0,0,44093
ZCTA5 44099,2334,,,452,15,22,44099
ZCTA5 44113,20358,,,6783,579,442,44113
ZCTA5 44114,6567,,,1751,336,142,44114
ZCTA5 44132,14805,,,5257,422,164,44132
ZCTA5 44135,27640,,,9246,318,259,44135
ZCTA5 44136,25776,,,11274,110,767,44136
ZCTA5 44215,2323,,,916,0,25,44215
ZCTA5 44140,15391,,,6508,108,693,44140
ZCTA5 44141,13830,,,5851,83,546,44141
ZCTA5 44212,44380,,,21226,95,884,44212
ZCTA5 44223,17722,,,7834,20,511,44223
ZCTA5 44233,7927,,,3147,2,346,44233
ZCTA5 44243,4721,,,405,5,387,44243
ZCTA5 44256,62916,,,28159,113,1869,44256
ZCTA5 44302,5127,,,1967,256,121,44302
ZCTA5 44310,26659,,,9211,482,171,44310
ZCTA5 44403,3904,,,1589,1,66,44403
ZCTA5 44429,2544,,,989,0,45,44429
ZCTA5 44445,3604,,,1466,0,113,44445
ZCTA5 44408,10043,,,4339,0,138,44408
ZCTA5 44411,2328,,,829,0,9,44411
ZCTA5 44436,3695,,,1662,0,36,44436
ZCTA5 44450,2041,,,584,0,11,44450
ZCTA5 44451,2817,,,1233,0,52,44451
ZCTA5 44490,970,,,326,0,10,44490
ZCTA5 44471,10742,,,4217,32,48,44471
ZCTA5 44484,21804,,,8566,35,462,44484
ZCTA5 44485,16101,,,4673,35,74,44485
ZCTA5 44610,160,,,107,0,0,44610
ZCTA5 44288,3521,,,1289,0,45,44288
ZCTA5 44304,5028,,,1251,107,150,44304
ZCTA5 44320,19419,,,6052,608,142,44320
ZCTA5 44321,15346,,,7328,0,311,44321
ZCTA5 44406,21749,,,9824,57,593,44406
ZCTA5 44432,13279,,,3928,24,112,44432
ZCTA5 44441,1757,,,637,0,62,44441
ZCTA5 44443,1672,,,557,0,22,44443
ZCTA5 44444,9563,,,3971,0,55,44444
ZCTA5 44483,24836,,,8951,6,305,44483
ZCTA5 44503,1130,,,28,10,0,44503
ZCTA5 44510,2601,,,427,61,9,44510
ZCTA5 44614,12628,,,5628,10,331,44614
ZCTA5 44641,20239,,,8760,0,385,44641
ZCTA5 44653,673,,,288,0,9,44653
ZCTA5 44662,10020,,,3370,0,237,44662
ZCTA5 44670,172,,,42,0,0,44670
ZCTA5 44671,290,,,134,0,0,44671
ZCTA5 44676,4402,,,1648,0,127,44676
ZCTA5 44707,8802,,,2497,177,27,44707
ZCTA5 44804,940,,,417,0,15,44804
ZCTA5 44807,2120,,,957,10,39,44807
ZCTA5 44811,12667,,,5542,0,180,44811
ZCTA5 44825,102,,,27,0,0,44825
ZCTA5 44830,18690,,,6267,13,242,44830
ZCTA5 44003,4228,,,1254,0,45,44003
ZCTA5 44012,23777,,,9480,41,845,44012
ZCTA5 44035,63318,,,25021,184,573,44035
ZCTA5 44048,2529,,,871,0,15,44048
ZCTA5 44060,60476,,,26989,423,1472,44060
ZCTA5 44067,20470,,,9376,16,534,44067
ZCTA5 44070,31847,,,13704,313,505,44070
ZCTA5 44082,2464,,,371,26,56,44082
ZCTA5 44085,3448,,,1523,0,2,44085
ZCTA5 44086,2558,,,1221,0,77,44086
ZCTA5 44094,35755,,,16380,82,471,44094
ZCTA5 44122,33342,,,12167,436,1010,44122
ZCTA5 44127,4375,,,900,174,46,44127
ZCTA5 44128,28790,,,8297,1247,469,44128
ZCTA5 44130,49787,,,20973,245,709,44130
ZCTA5 44131,20532,,,9473,67,504,44131
ZCTA5 44134,37533,,,16413,210,608,44134
ZCTA5 44634,2246,,,1051,3,18,44634
ZCTA5 44638,1453,,,542,0,29,44638
ZCTA5 44647,19172,,,7546,95,93,44647
ZCTA5 44661,153,,,56,0,5,44661
ZCTA5 44683,8552,,,3285,32,57,44683
ZCTA5 44685,27842,,,12487,0,659,44685
ZCTA5 44689,786,,,225,0,19,44689
ZCTA5 44697,204,,,52,1,3,44697
ZCTA5 44703,8081,,,2803,286,75,44703
ZCTA5 44705,19451,,,5760,206,81,44705
ZCTA5 44708,25541,,,9984,253,400,44708
ZCTA5 44827,6980,,,2670,13,53,44827
ZCTA5 44870,39597,,,15616,339,368,44870
ZCTA5 44842,5392,,,2030,0,76,44842
ZCTA5 44861,65,,,40,0,0,44861
ZCTA5 44867,2557,,,997,16,39,44867
ZCTA5 44882,2849,,,1243,0,87,44882
ZCTA5 44001,21130,,,8636,16,294,44001
ZCTA5 44030,15949,,,5145,23,145,44030
ZCTA5 44032,1516,,,401,11,17,44032
ZCTA5 44040,2903,,,1067,1,208,44040
ZCTA5 44041,14321,,,5432,32,133,44041
ZCTA5 44050,6384,,,2732,0,118,44050
ZCTA5 44076,5022,,,1369,0,86,44076
ZCTA5 44102,45514,,,12887,1679,700,44102
ZCTA5 44110,19116,,,4708,1138,135,44110
ZCTA5 44111,42821,,,15396,900,501,44111
ZCTA5 44125,27939,,,11191,379,239,44125
ZCTA5 44137,22657,,,8594,628,97,44137
ZCTA5 44625,1918,,,727,0,27,44625
ZCTA5 44667,13410,,,5712,0,301,44667
ZCTA5 44669,1347,,,498,0,26,44669
ZCTA5 44688,2816,,,1101,0,77,44688
ZCTA5 44690,213,,,134,0,0,44690
ZCTA5 44693,41,,,26,0,0,44693
ZCTA5 44704,3490,,,854,34,47,44704
ZCTA5 44718,11895,,,5387,54,181,44718
ZCTA5 44730,5847,,,2503,10,68,44730
ZCTA5 44813,9312,,,3307,41,407,44813
ZCTA5 44817,1506,,,692,20,49,44817
ZCTA5 44905,13719,,,4441,56,128,44905
ZCTA5 44412,2630,,,1112,1,33,44412
ZCTA5 44417,1736,,,582,0,11,44417
ZCTA5 44010,1555,,,534,0,26,44010
ZCTA5 44017,18903,,,7836,23,347,44017
ZCTA5 44039,33018,,,14176,122,571,44039
ZCTA5 44052,28576,,,8522,51,266,44052
ZCTA5 44065,4522,,,2281,17,81,44065
ZCTA5 44089,15527,,,6015,4,247,44089
ZCTA5 44090,11996,,,4584,12,150,44090
ZCTA5 44103,16519,,,3078,822,215,44103
ZCTA5 44119,13108,,,4273,299,148,44119
ZCTA5 44301,15060,,,5483,252,113,44301
ZCTA5 44305,22425,,,8405,424,234,44305
ZCTA5 44306,21165,,,6053,449,111,44306
ZCTA5 44307,6751,,,1802,135,17,44307
ZCTA5 44312,31064,,,12695,268,282,44312
ZCTA5 44319,22647,,,10655,26,463,44319
ZCTA5 44333,18778,,,7676,44,660,44333
ZCTA5 44404,1446,,,610,0,6,44404
ZCTA5 44644,4949,,,2005,0,155,44644
ZCTA5 44682,1030,,,549,0,0,44682
ZCTA5 44822,2749,,,997,0,41,44822
ZCTA5 44095,33340,,,14921,230,410,44095
ZCTA5 44116,20338,,,8231,331,665,44116
ZCTA5 44651,656,,,259,0,57,44651
ZCTA5 44699,811,,,293,0,0,44699
ZCTA5 44072,4420,,,2315,1,200,44072
ZCTA5 44118,38833,,,14403,588,1023,44118
ZCTA5 44203,40442,,,16065,219,498,44203
ZCTA5 44264,3073,,,1385,15,102,44264
ZCTA5 44139,24212,,,10405,10,686,44139
ZCTA5 44431,4514,,,1868,0,85,44431
ZCTA5 44440,4960,,,1989,41,87,44440
ZCTA5 44512,32763,,,14133,228,478,44512
ZCTA5 44216,9540,,,4304,20,166,44216
ZCTA5 41660,678,,,157,0,18,41660
ZCTA5 41721,531,,,77,0,0,41721
ZCTA5 41725,241,,,84,0,0,41725
ZCTA5 41731,1048,,,253,12,0,41731
ZCTA5 41746,416,,,70,0,0,41746
ZCTA5 41773,1446,,,224,0,21,41773
ZCTA5 41835,895,,,234,0,0,41835
ZCTA5 41838,499,,,153,0,13,41838
ZCTA5 41862,867,,,143,0,0,41862
ZCTA5 41828,731,,,166,0,9,41828
ZCTA5 41836,1316,,,421,0,0,41836
ZCTA5 41843,564,,,119,0,0,41843
ZCTA5 41845,171,,,55,0,0,41845
ZCTA5 41861,94,,,32,0,0,41861
ZCTA5 41071,20793,,,7236,433,288,41071
ZCTA5 41075,16525,,,6679,135,448,41075
ZCTA5 41132,335,,,67,0,0,41132
ZCTA5 41174,1032,,,318,0,0,41174
ZCTA5 41179,7816,,,1959,0,91,41179
ZCTA5 41180,841,,,249,0,13,41180
ZCTA5 41216,1283,,,417,0,0,41216
ZCTA5 41222,2395,,,639,0,54,41222
ZCTA5 41226,324,,,15,0,0,41226
ZCTA5 41255,1188,,,334,0,0,41255
ZCTA5 41256,3253,,,1088,0,0,41256
ZCTA5 41260,889,,,137,0,0,41260
ZCTA5 41262,1001,,,149,0,0,41262
ZCTA5 41267,939,,,223,0,0,41267
ZCTA5 41408,485,,,100,0,0,41408
ZCTA5 41472,10384,,,2248,0,82,41472
ZCTA5 42031,3013,,,818,0,67,42031
ZCTA5 42036,1299,,,508,0,52,42036
ZCTA5 42040,806,,,342,0,28,42040
ZCTA5 42051,3855,,,1421,0,38,42051
ZCTA5 42076,1065,,,226,0,16,42076
ZCTA5 42082,1689,,,693,0,11,42082
ZCTA5 42104,33415,,,13836,56,612,42104
ZCTA5 42634,1839,,,379,0,0,42634
ZCTA5 42642,12423,,,4100,11,82,42642
ZCTA5 42717,6648,,,1910,0,181,42717
ZCTA5 42721,3570,,,1184,0,33,42721
ZCTA5 42722,466,,,102,0,6,42722
ZCTA5 42729,1464,,,306,0,96,42729
ZCTA5 42731,96,,,45,0,0,42731
ZCTA5 42025,19582,,,7367,1,115,42025
ZCTA5 42039,1890,,,849,0,10,42039
ZCTA5 42053,5393,,,2093,0,42,42053
ZCTA5 42071,31614,,,10777,6,564,42071
ZCTA5 42122,5337,,,2293,0,124,42122
ZCTA5 42159,1624,,,730,0,100,42159
ZCTA5 42160,1719,,,511,0,38,42160
ZCTA5 42166,2923,,,818,0,50,42166
ZCTA5 42206,6206,,,2246,0,144,42206
ZCTA5 42220,7131,,,2195,0,86,42220
ZCTA5 42338,11,,,11,0,0,42338
ZCTA5 42259,1256,,,292,0,26,42259
ZCTA5 42261,10769,,,3658,12,152,42261
ZCTA5 42274,2193,,,857,0,15,42274
ZCTA5 42347,6244,,,2054,0,59,42347
ZCTA5 42366,5684,,,2581,5,91,42366
ZCTA5 42410,1464,,,499,0,4,42410
ZCTA5 42431,26055,,,9946,19,113,42431
ZCTA5 42141,30948,,,10560,0,693,42141
ZCTA5 42202,2295,,,771,0,4,42202
ZCTA5 42236,635,,,200,0,0,42236
ZCTA5 42134,17543,,,6890,0,226,42134
ZCTA5 42157,623,,,97,0,94,42157
ZCTA5 42207,1127,,,309,0,11,42207
ZCTA5 42214,694,,,127,0,47,42214
ZCTA5 42215,1254,,,421,0,17,42215
ZCTA5 42217,3254,,,1166,0,35,42217
ZCTA5 42275,678,,,157,0,0,42275
ZCTA5 42463,55,,,15,0,0,42463
ZCTA5 42724,5171,,,2141,0,65,42724
ZCTA5 42265,802,,,347,0,15,42265
ZCTA5 42044,3198,,,1148,0,0,42044
ZCTA5 42103,20610,,,8572,0,277,42103
ZCTA5 42088,2511,,,983,0,33,42088
ZCTA5 42211,13373,,,4419,0,167,42211
ZCTA5 42374,481,,,201,0,0,42374
ZCTA5 42037,78,,,13,0,0,42037
ZCTA5 42102,94,,,35,0,0,42102
ZCTA5 42124,18,,,9,0,0,42124
ZCTA5 42130,313,,,80,0,0,42130
ZCTA5 42156,271,,,132,0,0,42156
ZCTA5 42163,84,,,47,0,0,42163
ZCTA5 42322,11,,,0,0,0,42322
ZCTA5 42356,92,,,0,0,0,42356
ZCTA5 42367,796,,,300,1,0,42367
ZCTA5 42758,122,,,30,0,0,42758
ZCTA5 42764,510,,,172,0,0,42764
ZCTA5 42256,4388,,,1569,9,72,42256
ZCTA5 42262,8750,,,4022,0,37,42262
ZCTA5 42266,2138,,,589,0,67,42266
ZCTA5 42333,1401,,,697,0,0,42333
ZCTA5 42337,2396,,,678,0,10,42337
ZCTA5 42343,1508,,,394,32,14,42343
ZCTA5 42348,4988,,,1900,0,33,42348
ZCTA5 42408,6608,,,1984,0,32,42408
ZCTA5 42440,1041,,,310,0,4,42440
ZCTA5 42456,1296,,,385,0,2,42456
ZCTA5 42459,4128,,,1437,0,6,42459
ZCTA5 42027,1860,,,742,0,54,42027
ZCTA5 42028,850,,,236,0,39,42028
ZCTA5 42041,4340,,,1462,18,116,42041
ZCTA5 42048,1834,,,485,0,26,42048
ZCTA5 42050,2885,,,798,0,30,42050
ZCTA5 42079,1555,,,663,0,38,42079
ZCTA5 42086,4142,,,1509,0,262,42086
ZCTA5 42164,16463,,,5482,11,355,42164
ZCTA5 42023,2290,,,756,0,36,42023
ZCTA5 42056,1898,,,706,20,61,42056
ZCTA5 42462,1183,,,452,0,1,42462
ZCTA5 42603,74,,,17,0,0,42603
ZCTA5 42539,9696,,,2738,0,70,42539
ZCTA5 42567,5965,,,1920,0,43,42567
ZCTA5 42602,10111,,,2908,1,97,42602
ZCTA5 42629,5410,,,1431,17,47,42629
ZCTA5 42635,4602,,,720,0,18,42635
ZCTA5 42647,3422,,,625,0,17,42647
ZCTA5 42649,2514,,,637,0,0,42649
ZCTA5 42718,25597,,,8147,0,315,42718
ZCTA5 42733,1107,,,331,0,15,42733
ZCTA5 42754,16309,,,5214,0,203,42754
ZCTA5 42354,281,,,92,0,1,42354
ZCTA5 42355,1898,,,698,0,11,42355
ZCTA5 42368,1355,,,452,0,17,42368
ZCTA5 42370,0,,,0,0,0,42370
ZCTA5 42372,1528,,,602,0,3,42372
ZCTA5 42409,2722,,,878,8,25,42409
ZCTA5 42420,38379,,,14282,77,199,42420
ZCTA5 42441,1635,,,487,0,9,42441
ZCTA5 42458,1119,,,616,0,61,42458
ZCTA5 42501,17511,,,4857,18,134,42501
ZCTA5 42519,3638,,,1124,5,8,42519
ZCTA5 42566,600,,,105,0,44,42566
ZCTA5 42631,195,,,77,0,0,42631
ZCTA5 42653,4922,,,1178,0,14,42653
ZCTA5 42726,5016,,,1464,11,63,42726
ZCTA5 42728,17032,,,5956,0,380,42728
ZCTA5 42741,385,,,93,0,6,42741
ZCTA5 42753,679,,,235,0,0,42753
ZCTA5 42133,1456,,,632,0,59,42133
ZCTA5 42784,2189,,,710,0,84,42784
ZCTA5 42788,302,,,138,0,0,42788
ZCTA5 42021,1573,,,378,0,35,42021
ZCTA5 42081,1708,,,639,0,27,42081
ZCTA5 42371,397,,,74,0,16,42371
ZCTA5 42301,43295,,,16750,156,244,42301
ZCTA5 42303,41387,,,15383,19,413,42303
ZCTA5 42351,4152,,,1568,13,22,42351
ZCTA5 42442,3131,,,1164,0,29,42442
ZCTA5 42445,10752,,,3673,13,95,42445
ZCTA5 42451,937,,,293,0,32,42451
ZCTA5 42565,514,,,99,0,0,42565
ZCTA5 42633,19911,,,5789,110,211,42633
ZCTA5 42701,50987,,,20581,78,829,42701
ZCTA5 42712,1534,,,608,0,0,42712
ZCTA5 42765,6429,,,1592,0,55,42765
ZCTA5 42204,586,,,244,0,5,42204
ZCTA5 42254,230,,,124,0,1,42254
ZCTA5 42324,1069,,,339,0,12,42324
ZCTA5 42326,499,,,139,0,0,42326
ZCTA5 42001,28782,,,11426,42,340,42001
ZCTA5 42078,1605,,,381,0,3,42078
ZCTA5 42083,291,,,150,0,0,42083
ZCTA5 42084,60,,,34,0,0,42084
ZCTA5 42085,981,,,237,0,0,42085
ZCTA5 42087,2401,,,794,0,0,42087
ZCTA5 42120,2779,,,772,0,67,42120
ZCTA5 42129,6954,,,2202,0,95,42129
ZCTA5 42223,20501,,,6803,19,149,42223
