Name,Population,Population II,Male Population,Drive to Work - Solo Driver,Public Transportation,Work from Home,Median Income,Zipcode
ZCTA5 36907,1515.0,,,429.0,0.0,0.0,19242.0,36907
ZCTA5 36033,4426.0,,,1226.0,0.0,9.0,18770.0,36033
ZCTA5 36020,999.0,,,329.0,0.0,5.0,17458.0,36020
ZCTA5 36041,1401.0,,,483.0,0.0,0.0,20058.0,36041
ZCTA5 36053,1790.0,,,462.0,0.0,15.0,21583.0,36053
ZCTA5 36066,19097.0,,,7820.0,0.0,150.0,39286.0,36066
ZCTA5 36071,457.0,,,155.0,0.0,7.0,17313.0,36071
ZCTA5 36035,1468.0,,,626.0,0.0,10.0,27224.0,36035
ZCTA5 36048,1470.0,,,381.0,0.0,19.0,18062.0,36048
ZCTA5 36049,6067.0,,,1987.0,0.0,184.0,22200.0,36049
ZCTA5 36067,28727.0,,,10600.0,0.0,368.0,26186.0,36067
ZCTA5 36069,1939.0,,,751.0,7.0,32.0,22180.0,36069
ZCTA5 36075,2159.0,,,705.0,0.0,0.0,22066.0,36075
ZCTA5 36081,15894.0,,,5540.0,17.0,189.0,18012.0,36081
ZCTA5 36088,4802.0,,,1159.0,4.0,62.0,8934.0,36088
ZCTA5 36091,3526.0,,,1196.0,0.0,14.0,25108.0,36091
ZCTA5 36109,24907.0,,,9878.0,65.0,347.0,30754.0,36109
ZCTA5 36266,5276.0,,,1967.0,0.0,66.0,21932.0,36266
ZCTA5 36017,2936.0,,,469.0,22.0,0.0,11143.0,36017
ZCTA5 36036,1796.0,,,644.0,0.0,18.0,20771.0,36036
ZCTA5 36040,3584.0,,,844.0,12.0,2.0,16055.0,36040
ZCTA5 36051,2106.0,,,793.0,0.0,54.0,40338.0,36051
ZCTA5 36064,9780.0,,,4353.0,0.0,247.0,51570.0,36064
ZCTA5 36083,7542.0,,,2579.0,16.0,2.0,22608.0,36083
ZCTA5 36107,7688.0,,,2375.0,71.0,187.0,20560.0,36107
ZCTA5 36110,11829.0,,,3612.0,12.0,0.0,17055.0,36110
ZCTA5 36205,688.0,,,105.0,0.0,90.0,21627.0,36205
ZCTA5 36272,13221.0,,,4041.0,39.0,97.0,22104.0,36272
ZCTA5 36278,4755.0,,,1253.0,0.0,156.0,23306.0,36278
ZCTA5 36310,6055.0,,,1847.0,0.0,18.0,21581.0,36310
ZCTA5 36312,6030.0,,,2141.0,4.0,69.0,24122.0,36312
ZCTA5 36313,240.0,,,97.0,0.0,0.0,-666666666.0,36313
ZCTA5 36344,5850.0,,,2014.0,0.0,69.0,22433.0,36344
ZCTA5 36373,410.0,,,123.0,0.0,4.0,20143.0,36373
ZCTA5 36375,6962.0,,,2466.0,3.0,45.0,22556.0,36375
ZCTA5 36432,2223.0,,,663.0,0.0,2.0,17245.0,36432
ZCTA5 36435,426.0,,,86.0,9.0,4.0,14779.0,36435
ZCTA5 36277,5529.0,,,1906.0,3.0,25.0,27672.0,36277
ZCTA5 36362,5134.0,,,1818.0,0.0,397.0,40672.0,36362
ZCTA5 36541,15635.0,,,5496.0,14.0,503.0,27154.0,36541
ZCTA5 36482,573.0,,,111.0,0.0,0.0,-666666666.0,36482
ZCTA5 36538,407.0,,,109.0,0.0,0.0,11589.0,36538
ZCTA5 36548,839.0,,,272.0,0.0,0.0,29688.0,36548
ZCTA5 36549,4996.0,,,1704.0,0.0,72.0,28247.0,36549
ZCTA5 36550,489.0,,,137.0,0.0,0.0,23070.0,36550
ZCTA5 36560,3381.0,,,975.0,9.0,83.0,17926.0,36560
ZCTA5 36561,6803.0,,,2365.0,0.0,338.0,37764.0,36561
ZCTA5 36580,5762.0,,,1883.0,0.0,321.0,22828.0,36580
ZCTA5 36618,17451.0,,,6512.0,32.0,221.0,27260.0,36618
ZCTA5 36720,1012.0,,,66.0,0.0,5.0,10091.0,36720
ZCTA5 36750,2538.0,,,839.0,0.0,12.0,26730.0,36750
ZCTA5 36769,2830.0,,,732.0,0.0,18.0,17893.0,36769
ZCTA5 36773,433.0,,,98.0,0.0,0.0,17917.0,36773
ZCTA5 36775,839.0,,,258.0,0.0,3.0,21205.0,36775
ZCTA5 36786,2804.0,,,576.0,0.0,0.0,13252.0,36786
ZCTA5 36801,24840.0,,,10015.0,3.0,340.0,25162.0,36801
ZCTA5 36804,18582.0,,,6894.0,18.0,417.0,26663.0,36804
ZCTA5 36830,39078.0,,,15775.0,179.0,682.0,32538.0,36830
ZCTA5 36912,2272.0,,,517.0,0.0,0.0,21611.0,36912
ZCTA5 36852,2317.0,,,727.0,0.0,73.0,16573.0,36852
ZCTA5 36860,1889.0,,,511.0,0.0,3.0,17526.0,36860
ZCTA5 36870,21208.0,,,7761.0,28.0,353.0,30169.0,36870
ZCTA5 36921,819.0,,,275.0,0.0,0.0,17560.0,36921
ZCTA5 36922,375.0,,,144.0,0.0,13.0,37628.0,36922
ZCTA5 36481,522.0,,,95.0,0.0,0.0,15313.0,36481
ZCTA5 36569,648.0,,,192.0,0.0,0.0,16898.0,36569
ZCTA5 36732,8231.0,,,2593.0,0.0,88.0,23271.0,36732
ZCTA5 36849,4108.0,,,330.0,5.0,33.0,3242.0,36849
ZCTA5 36919,1748.0,,,388.0,0.0,3.0,16215.0,36919
ZCTA5 36006,913.0,,,385.0,12.0,0.0,18667.0,36006
ZCTA5 36374,691.0,,,302.0,0.0,0.0,35325.0,36374
ZCTA5 36507,22096.0,,,7137.0,8.0,202.0,24694.0,36507
ZCTA5 36108,18299.0,,,4869.0,85.0,181.0,16064.0,36108
ZCTA5 36256,1638.0,,,674.0,3.0,9.0,26237.0,36256
ZCTA5 36115,964.0,,,353.0,0.0,22.0,43000.0,36115
ZCTA5 36323,7810.0,,,2461.0,0.0,65.0,22146.0,36323
ZCTA5 36528,1229.0,,,470.0,0.0,39.0,36385.0,36528
ZCTA5 36052,308.0,,,84.0,0.0,33.0,39630.0,36052
ZCTA5 36092,19843.0,,,6408.0,19.0,159.0,26286.0,36092
ZCTA5 36273,3015.0,,,1083.0,0.0,52.0,27375.0,36273
ZCTA5 36038,47.0,,,0.0,0.0,5.0,13125.0,36038
ZCTA5 36082,1271.0,,,68.0,0.0,36.0,2499.0,36082
ZCTA5 36112,320.0,,,98.0,0.0,141.0,30250.0,36112
ZCTA5 36748,2707.0,,,834.0,0.0,34.0,20189.0,36748
ZCTA5 36776,1694.0,,,604.0,0.0,0.0,14821.0,36776
ZCTA5 36782,2691.0,,,709.0,0.0,7.0,21402.0,36782
ZCTA5 36790,312.0,,,128.0,0.0,0.0,21071.0,36790
ZCTA5 36832,24509.0,,,9244.0,233.0,423.0,19690.0,36832
ZCTA5 36858,260.0,,,65.0,0.0,6.0,22639.0,36858
ZCTA5 36003,1898.0,,,561.0,14.0,34.0,16308.0,36003
ZCTA5 36022,12141.0,,,4836.0,0.0,228.0,33946.0,36022
ZCTA5 36026,1002.0,,,219.0,0.0,10.0,28029.0,36026
ZCTA5 36032,2336.0,,,903.0,0.0,0.0,17194.0,36032
ZCTA5 36521,5386.0,,,2008.0,0.0,102.0,24839.0,36521
ZCTA5 36471,1057.0,,,238.0,0.0,6.0,17201.0,36471
ZCTA5 36476,18.0,,,8.0,0.0,0.0,-666666666.0,36476
ZCTA5 36480,1564.0,,,374.0,0.0,10.0,21833.0,36480
ZCTA5 36513,1024.0,,,200.0,0.0,0.0,9595.0,36513
ZCTA5 36703,13502.0,,,4052.0,0.0,24.0,15908.0,36703
ZCTA5 36572,6165.0,,,2303.0,0.0,75.0,27907.0,36572
ZCTA5 36575,21095.0,,,7824.0,0.0,354.0,27855.0,36575
ZCTA5 36727,6.0,,,0.0,0.0,0.0,-666666666.0,36727
ZCTA5 36736,1371.0,,,312.0,0.0,0.0,17049.0,36736
ZCTA5 36740,1347.0,,,319.0,0.0,0.0,20240.0,36740
ZCTA5 36742,1606.0,,,584.0,0.0,8.0,26528.0,36742
ZCTA5 36751,585.0,,,96.0,5.0,0.0,14526.0,36751
ZCTA5 36754,400.0,,,146.0,0.0,0.0,41786.0,36754
ZCTA5 36758,1355.0,,,421.0,0.0,8.0,29958.0,36758
ZCTA5 36850,2654.0,,,818.0,0.0,17.0,16425.0,36850
ZCTA5 36106,15094.0,,,6406.0,94.0,213.0,31875.0,36106
ZCTA5 36321,1744.0,,,673.0,0.0,15.0,21250.0,36321
ZCTA5 36421,9861.0,,,3528.0,0.0,61.0,25367.0,36421
ZCTA5 36439,728.0,,,256.0,0.0,0.0,25871.0,36439
ZCTA5 36454,39.0,,,5.0,0.0,0.0,26944.0,36454
ZCTA5 36512,47.0,,,0.0,0.0,0.0,10966.0,36512
ZCTA5 36543,189.0,,,96.0,0.0,0.0,23400.0,36543
ZCTA5 36555,791.0,,,287.0,0.0,30.0,32605.0,36555
ZCTA5 36616,8.0,,,8.0,0.0,0.0,-666666666.0,36616
ZCTA5 36568,67.0,,,18.0,0.0,0.0,-666666666.0,36568
ZCTA5 36590,0.0,,,0.0,0.0,0.0,-666666666.0,36590
ZCTA5 36615,0.0,,,0.0,0.0,0.0,-666666666.0,36615
ZCTA5 36688,216.0,,,34.0,3.0,8.0,3417.0,36688
ZCTA5 36753,8.0,,,0.0,0.0,0.0,-666666666.0,36753
ZCTA5 36766,18.0,,,4.0,0.0,0.0,17083.0,36766
ZCTA5 36859,18.0,,,0.0,0.0,0.0,-666666666.0,36859
ZCTA5 36865,34.0,,,3.0,0.0,0.0,25714.0,36865
ZCTA5 36913,19.0,,,0.0,0.0,0.0,-666666666.0,36913
ZCTA5 37150,4906.0,,,1475.0,0.0,49.0,18901.0,37150
ZCTA5 37180,3986.0,,,1364.0,0.0,80.0,25640.0,37180
ZCTA5 37181,1963.0,,,675.0,0.0,15.0,28471.0,37181
ZCTA5 37207,38583.0,,,12996.0,537.0,645.0,22741.0,37207
ZCTA5 37208,17582.0,,,5711.0,699.0,422.0,21001.0,37208
ZCTA5 37337,1750.0,,,528.0,0.0,0.0,20064.0,37337
ZCTA5 37342,4000.0,,,1487.0,0.0,47.0,30023.0,37342
ZCTA5 37350,1992.0,,,746.0,0.0,81.0,58750.0,37350
ZCTA5 37355,26366.0,,,9952.0,4.0,517.0,25510.0,37355
ZCTA5 37362,3528.0,,,1172.0,0.0,56.0,21370.0,37362
ZCTA5 37410,3764.0,,,1087.0,147.0,37.0,18240.0,37410
ZCTA5 37411,17006.0,,,6188.0,350.0,350.0,26639.0,37411
ZCTA5 37421,50927.0,,,21279.0,95.0,1523.0,33093.0,37421
ZCTA5 37332,2547.0,,,938.0,0.0,20.0,27589.0,37332
ZCTA5 37339,2532.0,,,726.0,0.0,53.0,17584.0,37339
ZCTA5 37343,41655.0,,,16148.0,19.0,873.0,32924.0,37343
ZCTA5 37351,375.0,,,166.0,0.0,17.0,21731.0,37351
ZCTA5 37370,4962.0,,,1735.0,11.0,167.0,23970.0,37370
ZCTA5 37373,3029.0,,,1132.0,0.0,24.0,21441.0,37373
ZCTA5 37376,351.0,,,97.0,0.0,13.0,16699.0,37376
ZCTA5 37387,3112.0,,,1063.0,0.0,100.0,20172.0,37387
ZCTA5 37397,9525.0,,,3430.0,0.0,128.0,22081.0,37397
ZCTA5 37404,12772.0,,,3923.0,288.0,311.0,18740.0,37404
ZCTA5 37416,15364.0,,,6923.0,0.0,252.0,26035.0,37416
ZCTA5 37617,13870.0,,,5091.0,0.0,252.0,29176.0,37617
ZCTA5 37618,13011.0,,,4364.0,0.0,278.0,23836.0,37618
ZCTA5 37641,9407.0,,,3238.0,0.0,97.0,21391.0,37641
ZCTA5 37650,11691.0,,,3337.0,54.0,128.0,21715.0,37650
ZCTA5 37656,3901.0,,,1248.0,0.0,83.0,22080.0,37656
ZCTA5 37659,27868.0,,,11116.0,0.0,716.0,28096.0,37659
ZCTA5 37665,5640.0,,,1611.0,0.0,31.0,20121.0,37665
ZCTA5 37705,3961.0,,,1640.0,0.0,154.0,29565.0,37705
ZCTA5 37708,6185.0,,,1711.0,0.0,61.0,22687.0,37708
ZCTA5 37709,4151.0,,,1569.0,0.0,87.0,25000.0,37709
ZCTA5 37716,27010.0,,,9427.0,0.0,164.0,26368.0,37716
ZCTA5 37721,12916.0,,,5561.0,0.0,218.0,29459.0,37721
ZCTA5 37748,16860.0,,,5753.0,5.0,168.0,23516.0,37748
ZCTA5 37809,2412.0,,,1024.0,0.0,0.0,24938.0,37809
ZCTA5 37821,22121.0,,,7321.0,0.0,87.0,20057.0,37821
ZCTA5 37825,8288.0,,,3271.0,0.0,41.0,21963.0,37825
ZCTA5 37845,673.0,,,131.0,0.0,5.0,13363.0,37845
ZCTA5 37849,27062.0,,,11171.0,0.0,467.0,30191.0,37849
ZCTA5 37866,1596.0,,,487.0,0.0,81.0,20081.0,37866
ZCTA5 37869,4685.0,,,1452.0,0.0,59.0,21573.0,37869
ZCTA5 37890,6799.0,,,2211.0,0.0,180.0,25223.0,37890
ZCTA5 37909,15863.0,,,7243.0,0.0,397.0,28317.0,37909
ZCTA5 37917,24286.0,,,8886.0,169.0,545.0,21471.0,37917
ZCTA5 37016,993.0,,,463.0,0.0,10.0,33750.0,37016
ZCTA5 37037,8046.0,,,3533.0,0.0,228.0,35383.0,37037
ZCTA5 37085,4500.0,,,1989.0,0.0,209.0,33474.0,37085
ZCTA5 37049,3685.0,,,1370.0,0.0,105.0,30393.0,37049
ZCTA5 37052,2803.0,,,1104.0,0.0,75.0,32277.0,37052
ZCTA5 37079,2471.0,,,877.0,0.0,0.0,22543.0,37079
ZCTA5 37122,56964.0,,,23140.0,26.0,2131.0,40362.0,37122
ZCTA5 37143,4075.0,,,1843.0,0.0,107.0,37092.0,37143
ZCTA5 37144,3195.0,,,1215.0,5.0,48.0,26086.0,37144
ZCTA5 37148,23982.0,,,9134.0,9.0,394.0,28110.0,37148
ZCTA5 37211,76834.0,,,32600.0,520.0,2117.0,30005.0,37211
ZCTA5 37212,21031.0,,,6629.0,239.0,994.0,29640.0,37212
ZCTA5 37216,18609.0,,,8301.0,329.0,1166.0,32423.0,37216
ZCTA5 37218,15198.0,,,5323.0,243.0,231.0,24825.0,37218
ZCTA5 37303,24146.0,,,8172.0,0.0,352.0,23241.0,37303
ZCTA5 37321,19345.0,,,5895.0,0.0,245.0,22940.0,37321
ZCTA5 37327,11711.0,,,3596.0,13.0,170.0,22656.0,37327
ZCTA5 37073,14318.0,,,5972.0,0.0,302.0,31644.0,37073
ZCTA5 37013,97819.0,,,42776.0,429.0,1889.0,31545.0,37013
ZCTA5 37076,38957.0,,,17973.0,210.0,1080.0,35138.0,37076
ZCTA5 37086,34223.0,,,14208.0,21.0,524.0,30739.0,37086
ZCTA5 37097,2254.0,,,555.0,0.0,70.0,18750.0,37097
ZCTA5 37101,6772.0,,,2078.0,0.0,32.0,22598.0,37101
ZCTA5 37172,29194.0,,,11398.0,56.0,437.0,28150.0,37172
ZCTA5 37203,14232.0,,,6095.0,360.0,618.0,32312.0,37203
ZCTA5 37205,24785.0,,,10456.0,257.0,1052.0,54741.0,37205
ZCTA5 37214,30151.0,,,14473.0,76.0,1073.0,34509.0,37214
ZCTA5 37313,1451.0,,,386.0,0.0,56.0,18114.0,37313
ZCTA5 37324,5683.0,,,2034.0,0.0,38.0,22173.0,37324
ZCTA5 37012,2337.0,,,1000.0,0.0,3.0,25880.0,37012
ZCTA5 37026,2249.0,,,955.0,0.0,29.0,26718.0,37026
ZCTA5 37028,778.0,,,281.0,0.0,8.0,33036.0,37028
ZCTA5 37033,7552.0,,,2324.0,12.0,40.0,22386.0,37033
ZCTA5 37036,5855.0,,,1573.0,0.0,92.0,25618.0,37036
ZCTA5 37043,47576.0,,,20065.0,180.0,710.0,36615.0,37043
ZCTA5 37048,6506.0,,,2542.0,8.0,246.0,29547.0,37048
ZCTA5 37051,3253.0,,,1427.0,0.0,39.0,27539.0,37051
ZCTA5 37307,4798.0,,,1802.0,0.0,15.0,24348.0,37307
ZCTA5 37318,1586.0,,,524.0,0.0,0.0,20400.0,37318
ZCTA5 37323,31178.0,,,11985.0,19.0,542.0,27454.0,37323
ZCTA5 37325,1709.0,,,540.0,0.0,81.0,29893.0,37325
ZCTA5 37331,7430.0,,,2173.0,13.0,184.0,20182.0,37331
ZCTA5 37336,4381.0,,,1425.0,0.0,58.0,25235.0,37336
ZCTA5 37359,758.0,,,284.0,0.0,0.0,21500.0,37359
ZCTA5 37367,12152.0,,,3671.0,4.0,202.0,23329.0,37367
ZCTA5 37405,16163.0,,,7224.0,24.0,527.0,34392.0,37405
ZCTA5 37407,10535.0,,,1940.0,252.0,75.0,15911.0,37407
ZCTA5 37409,2691.0,,,1285.0,3.0,79.0,29552.0,37409
ZCTA5 37614,1942.0,,,341.0,8.0,0.0,2598.0,37614
ZCTA5 37645,5044.0,,,1895.0,0.0,66.0,27138.0,37645
ZCTA5 37657,991.0,,,232.0,0.0,57.0,16716.0,37657
ZCTA5 37683,12930.0,,,3258.0,24.0,234.0,16495.0,37683
ZCTA5 37691,863.0,,,344.0,0.0,0.0,20464.0,37691
ZCTA5 37711,4765.0,,,1665.0,0.0,31.0,21935.0,37711
ZCTA5 37715,733.0,,,204.0,0.0,0.0,14135.0,37715
ZCTA5 37726,1965.0,,,371.0,0.0,10.0,17273.0,37726
ZCTA5 37732,167.0,,,56.0,0.0,0.0,-666666666.0,37732
ZCTA5 37745,17434.0,,,6083.0,0.0,205.0,22583.0,37745
ZCTA5 37752,6559.0,,,1969.0,0.0,59.0,21597.0,37752
ZCTA5 37753,801.0,,,211.0,0.0,16.0,18036.0,37753
ZCTA5 37754,5363.0,,,2221.0,0.0,82.0,21346.0,37754
ZCTA5 37031,4198.0,,,1714.0,0.0,77.0,28327.0,37031
ZCTA5 37760,13371.0,,,4151.0,0.0,339.0,19489.0,37760
ZCTA5 37779,3110.0,,,1067.0,0.0,2.0,20693.0,37779
ZCTA5 37014,2738.0,,,916.0,12.0,243.0,55899.0,37014
ZCTA5 37032,4836.0,,,1675.0,0.0,162.0,28167.0,37032
ZCTA5 37129,58040.0,,,25423.0,50.0,1289.0,35154.0,37129
ZCTA5 37057,703.0,,,181.0,0.0,0.0,15617.0,37057
ZCTA5 37074,8667.0,,,2504.0,0.0,175.0,24809.0,37074
ZCTA5 37096,5608.0,,,1496.0,0.0,212.0,20479.0,37096
ZCTA5 37135,12380.0,,,5063.0,21.0,700.0,47796.0,37135
ZCTA5 37137,2872.0,,,866.0,0.0,96.0,17225.0,37137
ZCTA5 37142,2134.0,,,974.0,0.0,24.0,23016.0,37142
ZCTA5 37167,59055.0,,,25013.0,162.0,1046.0,32166.0,37167
ZCTA5 37171,532.0,,,173.0,0.0,0.0,-666666666.0,37171
ZCTA5 37201,1372.0,,,387.0,0.0,73.0,69063.0,37201
ZCTA5 37213,100.0,,,11.0,0.0,0.0,-666666666.0,37213
ZCTA5 37302,4920.0,,,1930.0,0.0,227.0,30735.0,37302
ZCTA5 37334,22935.0,,,8310.0,31.0,280.0,27363.0,37334
ZCTA5 37335,2924.0,,,1148.0,21.0,12.0,27021.0,37335
ZCTA5 37601,35920.0,,,13887.0,183.0,405.0,22509.0,37601
ZCTA5 37642,15327.0,,,5547.0,16.0,92.0,23933.0,37642
ZCTA5 37680,461.0,,,32.0,0.0,0.0,-666666666.0,37680
ZCTA5 37719,185.0,,,60.0,0.0,0.0,15789.0,37719
ZCTA5 37724,2426.0,,,667.0,9.0,18.0,17248.0,37724
ZCTA5 37725,17572.0,,,5722.0,49.0,346.0,25706.0,37725
ZCTA5 37777,12067.0,,,5837.0,0.0,152.0,31760.0,37777
ZCTA5 37820,8171.0,,,2848.0,0.0,104.0,21587.0,37820
ZCTA5 37829,1754.0,,,597.0,0.0,25.0,24924.0,37829
ZCTA5 37843,3807.0,,,1409.0,0.0,37.0,21735.0,37843
ZCTA5 37860,4037.0,,,1654.0,0.0,140.0,25173.0,37860
ZCTA5 37862,23425.0,,,8149.0,0.0,670.0,22518.0,37862
ZCTA5 37872,1633.0,,,471.0,0.0,15.0,20476.0,37872
ZCTA5 37877,8921.0,,,3436.0,7.0,77.0,24052.0,37877
ZCTA5 37882,2690.0,,,720.0,0.0,142.0,20633.0,37882
ZCTA5 37914,19866.0,,,6837.0,213.0,313.0,22971.0,37914
ZCTA5 37027,55130.0,,,23303.0,56.0,2309.0,54319.0,37027
ZCTA5 37035,3340.0,,,1566.0,0.0,76.0,32327.0,37035
ZCTA5 37046,5098.0,,,1968.0,0.0,160.0,40697.0,37046
ZCTA5 37050,1325.0,,,428.0,0.0,31.0,26250.0,37050
ZCTA5 37055,27011.0,,,9934.0,0.0,309.0,26583.0,37055
ZCTA5 37058,7758.0,,,2421.0,4.0,73.0,23103.0,37058
ZCTA5 37066,50328.0,,,19389.0,150.0,1593.0,30788.0,37066
ZCTA5 37078,421.0,,,142.0,0.0,0.0,19430.0,37078
ZCTA5 37130,57071.0,,,24788.0,112.0,1289.0,26293.0,37130
ZCTA5 37166,14358.0,,,4687.0,0.0,179.0,27102.0,37166
ZCTA5 37178,2171.0,,,627.0,17.0,14.0,20662.0,37178
ZCTA5 37186,9353.0,,,3462.0,0.0,118.0,23610.0,37186
ZCTA5 37188,15133.0,,,6691.0,0.0,235.0,36568.0,37188
ZCTA5 37189,3801.0,,,1488.0,7.0,91.0,28981.0,37189
ZCTA5 37228,1206.0,,,414.0,5.0,0.0,27793.0,37228
ZCTA5 37329,5811.0,,,2095.0,0.0,39.0,21938.0,37329
ZCTA5 37338,3547.0,,,1167.0,0.0,36.0,20417.0,37338
ZCTA5 37345,2522.0,,,1085.0,0.0,38.0,23885.0,37345
ZCTA5 37347,7871.0,,,3089.0,0.0,149.0,25540.0,37347
ZCTA5 37352,3058.0,,,1086.0,0.0,68.0,26046.0,37352
ZCTA5 37354,17438.0,,,5735.0,0.0,160.0,21572.0,37354
ZCTA5 37356,2617.0,,,842.0,0.0,11.0,19457.0,37356
ZCTA5 37360,1440.0,,,444.0,0.0,0.0,29792.0,37360
ZCTA5 37361,1349.0,,,467.0,0.0,12.0,26940.0,37361
ZCTA5 37388,25511.0,,,9445.0,0.0,275.0,25944.0,37388
ZCTA5 37377,15691.0,,,5761.0,0.0,449.0,41671.0,37377
ZCTA5 37380,6402.0,,,2209.0,0.0,97.0,21178.0,37380
ZCTA5 37381,9105.0,,,2949.0,54.0,179.0,23138.0,37381
ZCTA5 37398,14601.0,,,5164.0,0.0,99.0,26754.0,37398
ZCTA5 40161,217.0,,,103.0,0.0,0.0,27500.0,40161
ZCTA5 40231,0.0,,,0.0,0.0,0.0,-666666666.0,40231
ZCTA5 40280,685.0,,,267.0,0.0,8.0,7407.0,40280
ZCTA5 40404,853.0,,,143.0,0.0,49.0,3482.0,40404
ZCTA5 40434,0.0,,,0.0,0.0,0.0,-666666666.0,40434
ZCTA5 40506,2544.0,,,268.0,0.0,83.0,2866.0,40506
ZCTA5 40604,126.0,,,0.0,0.0,0.0,2499.0,40604
ZCTA5 40743,281.0,,,109.0,0.0,0.0,17969.0,40743
ZCTA5 40829,185.0,,,0.0,0.0,13.0,14650.0,40829
ZCTA5 40939,170.0,,,38.0,0.0,0.0,12171.0,40939
ZCTA5 40964,42.0,,,0.0,0.0,0.0,-666666666.0,40964
ZCTA5 40040,290.0,,,86.0,0.0,11.0,23000.0,40040
ZCTA5 40062,218.0,,,58.0,0.0,0.0,-666666666.0,40062
ZCTA5 40065,30613.0,,,12044.0,52.0,616.0,28676.0,40065
ZCTA5 40067,6082.0,,,2419.0,22.0,152.0,37470.0,40067
ZCTA5 40068,2000.0,,,927.0,0.0,60.0,25471.0,40068
ZCTA5 40143,5936.0,,,2080.0,0.0,120.0,26774.0,40143
ZCTA5 40176,986.0,,,220.0,0.0,18.0,22500.0,40176
ZCTA5 40207,30523.0,,,13247.0,89.0,1052.0,45704.0,40207
ZCTA5 40212,17486.0,,,4106.0,464.0,200.0,15947.0,40212
ZCTA5 40217,12679.0,,,5741.0,298.0,368.0,31497.0,40217
ZCTA5 40218,34424.0,,,12744.0,600.0,726.0,28654.0,40218
ZCTA5 40222,21943.0,,,9980.0,140.0,539.0,42792.0,40222
ZCTA5 40223,23329.0,,,9926.0,84.0,669.0,43662.0,40223
ZCTA5 40241,30144.0,,,12753.0,71.0,738.0,42998.0,40241
ZCTA5 40242,11056.0,,,4931.0,33.0,245.0,36826.0,40242
ZCTA5 40291,37857.0,,,16739.0,116.0,1023.0,36565.0,40291
ZCTA5 40334,69.0,,,17.0,0.0,0.0,-666666666.0,40334
ZCTA5 40337,5188.0,,,1735.0,0.0,55.0,20107.0,40337
ZCTA5 40359,6572.0,,,2111.0,9.0,83.0,23450.0,40359
ZCTA5 40361,18529.0,,,6982.0,43.0,502.0,27223.0,40361
ZCTA5 40813,453.0,,,110.0,0.0,0.0,22059.0,40813
ZCTA5 40826,640.0,,,117.0,0.0,0.0,16939.0,40826
ZCTA5 40830,125.0,,,25.0,0.0,0.0,11406.0,40830
ZCTA5 40840,176.0,,,35.0,0.0,0.0,-666666666.0,40840
ZCTA5 40870,381.0,,,132.0,0.0,0.0,17750.0,40870
ZCTA5 40873,2245.0,,,542.0,0.0,9.0,20896.0,40873
ZCTA5 40010,736.0,,,268.0,0.0,28.0,29688.0,40010
ZCTA5 40014,21609.0,,,9502.0,48.0,612.0,43888.0,40014
ZCTA5 40022,1070.0,,,386.0,0.0,53.0,32733.0,40022
ZCTA5 40115,455.0,,,149.0,0.0,4.0,31250.0,40115
ZCTA5 40119,1930.0,,,563.0,0.0,25.0,23818.0,40119
ZCTA5 40155,1066.0,,,316.0,0.0,0.0,18750.0,40155
ZCTA5 40160,23116.0,,,8019.0,0.0,247.0,25000.0,40160
ZCTA5 40171,173.0,,,24.0,0.0,0.0,13835.0,40171
ZCTA5 40178,686.0,,,210.0,0.0,0.0,22984.0,40178
ZCTA5 40203,17801.0,,,3874.0,903.0,240.0,14290.0,40203
ZCTA5 40205,24366.0,,,10811.0,179.0,817.0,41435.0,40205
ZCTA5 40245,34409.0,,,13937.0,15.0,1246.0,49565.0,40245
ZCTA5 40313,3316.0,,,762.0,123.0,45.0,15035.0,40313
ZCTA5 40057,3579.0,,,1522.0,2.0,78.0,26787.0,40057
ZCTA5 40012,512.0,,,183.0,0.0,31.0,23018.0,40012
ZCTA5 40047,20180.0,,,8923.0,15.0,387.0,34363.0,40047
ZCTA5 40052,569.0,,,263.0,0.0,0.0,27750.0,40052
ZCTA5 40140,595.0,,,84.0,0.0,0.0,17467.0,40140
ZCTA5 40069,8564.0,,,3291.0,51.0,173.0,26616.0,40069
ZCTA5 40107,2385.0,,,996.0,0.0,28.0,29668.0,40107
ZCTA5 40111,1329.0,,,376.0,5.0,23.0,22589.0,40111
ZCTA5 40146,4251.0,,,1012.0,9.0,89.0,21003.0,40146
ZCTA5 38133,22254.0,,,9638.0,0.0,285.0,36149.0,38133
ZCTA5 38451,4204.0,,,1909.0,52.0,42.0,25993.0,38451
ZCTA5 38452,1330.0,,,298.0,0.0,20.0,15139.0,38452
ZCTA5 38456,5403.0,,,1006.0,0.0,160.0,19090.0,38456
ZCTA5 38473,1178.0,,,379.0,0.0,6.0,24571.0,38473
ZCTA5 38477,2708.0,,,995.0,0.0,19.0,26223.0,38477
ZCTA5 38481,1026.0,,,284.0,10.0,41.0,19375.0,38481
ZCTA5 38549,3761.0,,,1105.0,0.0,77.0,20782.0,38549
ZCTA5 38551,4065.0,,,1118.0,0.0,42.0,17180.0,38551
ZCTA5 38555,19858.0,,,6300.0,0.0,157.0,23469.0,38555
ZCTA5 38559,1096.0,,,378.0,0.0,28.0,27007.0,38559
ZCTA5 38560,1180.0,,,521.0,0.0,0.0,25069.0,38560
ZCTA5 38564,366.0,,,108.0,0.0,0.0,16708.0,38564
ZCTA5 38565,1367.0,,,466.0,0.0,21.0,15125.0,38565
